id,date,cluster,codigo,ritual,duracao_min,completed,notas
oper_trn_T3_20260618,2026-06-18,oper,T3,Início foco #1,2,True,Synthetic Desvio_Leve
oper_trn_T4_20260618,2026-06-18,oper,T4,Pausa manhã,10,True,Synthetic Desvio_Leve
oper_trn_T5_20260618,2026-06-18,oper,T5,Entrada TARDE,3,True,Synthetic Desvio_Leve
oper_trn_T6_20260618,2026-06-18,oper,T6,Almoço,45,True,Synthetic Desvio_Leve
oper_trn_T7_20260618,2026-06-18,oper,T7,Pós-almoço,20,True,Synthetic Desvio_Leve
oper_trn_T8_20260618,2026-06-18,oper,T8,Entrada NOITE,3,True,Synthetic Desvio_Leve
oper_trn_T9_20260618,2026-06-18,oper,T9,Sessão dormir,10,True,Synthetic Desvio_Leve
oper_trn_T1_20260619,2026-06-19,oper,T1,Sessão despertar,5,False,Synthetic Vigilia
oper_trn_T2_20260619,2026-06-19,oper,T2,Entrada MANHA,3,True,Synthetic Vigilia
oper_trn_T3_20260619,2026-06-19,oper,T3,Início foco #1,2,False,Synthetic Vigilia
oper_trn_T4_20260619,2026-06-19,oper,T4,Pausa manhã,10,False,Synthetic Vigilia
oper_trn_T5_20260619,2026-06-19,oper,T5,Entrada TARDE,3,False,Synthetic Vigilia
oper_trn_T6_20260619,2026-06-19,oper,T6,Almoço,45,True,Synthetic Vigilia
oper_trn_T7_20260619,2026-06-19,oper,T7,Pós-almoço,20,False,Synthetic Vigilia
oper_trn_T8_20260619,2026-06-19,oper,T8,Entrada NOITE,3,False,Synthetic Vigilia
oper_trn_T9_20260619,2026-06-19,oper,T9,Sessão dormir,10,True,Synthetic Vigilia
oper_trn_T1_20260620,2026-06-20,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260620,2026-06-20,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260620,2026-06-20,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260620,2026-06-20,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260620,2026-06-20,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260620,2026-06-20,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260620,2026-06-20,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260620,2026-06-20,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260620,2026-06-20,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
